quartet_key,metric_version,source_version,source_hash,observed_nodes,observed_pairs,positive_pairs,strongest_edge,median_edge,disconnected
cleaning_tools__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cleaning_tools__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.0112,0.0,0
cleaning_tools__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
cleaning_tools__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
cleaning_tools__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
cleaning_tools__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
cleaning_tools__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.0304,0.0,0
cleaning_tools__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.11332,0.0,0
cleaning_tools__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cleaning_tools__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_tools__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.12884,0.0,0
cleaning_tools__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02521,0.0,0
cleaning_tools__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.02801,0.0,0
cleaning_tools__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cleaning_trade__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cleaning_trade__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cleaning_trade__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_trade__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_trade__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.11332,0.0,0
cleaning_trade__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_trade__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_trade__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_trade__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_trade__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_trade__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cleaning_trade__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleaning_trade__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.12884,0.0,0
cleanliness_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,4,0.17992,0.035065,0
cleanliness_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cleanliness_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01282,0.0,0
cleanliness_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cleanliness_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01818,0.0,0
cleanliness_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,6,0.48674,0.129825,0
cleanliness_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.50467,0.0,0
cleanliness_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cleanliness_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.07181,0.014865,0
cleanliness_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.24865,0.010255,0
cleanliness_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03243,0.0,0
cleanliness_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.45961,0.0,0
cleanliness_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.21124,0.013995,0
climate_zones__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
climate_zones__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
climate_zones__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
climate_zones__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.0481,0.0,0
climate_zones__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
climate_zones__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
climate_zones__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.21933,0.0,0
climate_zones__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
climate_zones__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
climate_zones__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.04529,0.012885,0
climate_zones__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02717,0.0,0
climate_zones__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
climate_zones__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
climbing_wall__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
clock_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
clock_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clock_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clock_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.03827,0.007915,0
clock_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clock_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
clock_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
clock_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
clock_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
clock_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
clock_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clock_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clock_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
clockwork__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_brands__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
clothing_brands__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
clothing_brands__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
clothing_brands__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,0,0,0.0,0.0,0
clothing_brands__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
clothing_brands__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
clothing_brands__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
clothing_brands__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
clothing_brands__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
clothing_brands__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
clothing_brands__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
clothing_brands__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
clothing_brands__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
clothing_items__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.03578,0.005195,0
clothing_items__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.01289,0.0,0
clothing_items__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.26225,0.0,0
clothing_items__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01263,0.0,0
clothing_items__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.05896,0.0,0
clothing_items__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01538,0.0,0
clothing_items__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02036,0.0,0
clothing_items__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.36429,0.0,0
clothing_items__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_items__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
clothing_items__19,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01008,0.0,0
clothing_items__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01795,0.0,0
clothing_items__20,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.05417,0.0,0
clothing_items__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,3,0.33505,0.00893,0
clothing_items__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.08957,0.0,0
clothing_items__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,4,0.20332,0.01544,0
clothing_items__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.03351,0.0,0
clothing_items__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.03339,0.0,0
clothing_items__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.13211,0.0,0
clothing_items__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.20123,0.0,0
clothing_parts__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
clothing_parts__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_parts__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01818,0.0,0
clothing_parts__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01093,0.0,0
clothing_parts__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
clothing_parts__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
clothing_parts__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.01295,0.0,0
clothing_parts__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03544,0.0,0
clothing_parts__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.16254,0.0,0
clothing_parts__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_parts__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.06239,0.0,0
clothing_parts__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.04675,0.0,0
clothing_parts__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_parts__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_sizes__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.22737,0.0,0
clothing_sizes__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.13377,0.0,0
clothing_sizes__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_sizes__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.08786,0.0,0
clothing_sizes__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.02591,0.0,0
clothing_sizes__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.04651,0.0,0
clothing_sizes__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.06427,0.0,0
clothing_sizes__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_sizes__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.05468,0.0,0
clothing_sizes__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
clothing_sizes__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.4225,0.0,0
clothing_sizes__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.14229,0.0,0
clothing_sizes__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.25922,0.02403,0
cloud_and_sky__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01809,0.0,0
cloud_and_sky__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.10337,0.03205,0
cloud_and_sky__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.06905,0.005115,0
cloud_and_sky__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.04359,0.0,0
cloud_and_sky__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.07513,0.0,0
cloud_and_sky__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_and_sky__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cloud_types__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,0,0,0.0,0.0,0
cocktails__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
cocktails__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
cocktails__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
cocktails__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
cocktails__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
cocktails__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
cocktails__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
cocktails__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
cocktails__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
cocktails__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
cocktails__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.01316,0.0,0
cocktails__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
cocktails__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
cocktails__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
coffee_brands__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
coffee_brands__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
coffee_drinks__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
coffee_drinks__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
coffee_drinks__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.03308,0.0,0
coffee_drinks__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
coffee_drinks__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,1,0.01685,0.0,0
coffee_drinks__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,1,0.01966,0.0,0
coffee_drinks__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
coffee_drinks__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
coffee_drinks__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
coffee_drinks__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
coffee_drinks__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
coffee_drinks__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
coins_and_bills__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03608,0.0,0
coins_and_bills__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,4,0.31182,0.014275,0
coins_and_bills__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.07425,0.0,0
coins_and_bills__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.18228,0.0,0
coins_and_bills__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.09279,0.0,0
coins_and_bills__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.04348,0.0,0
coins_and_bills__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01299,0.0,0
coins_and_bills__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.06479,0.0,0
coins_and_bills__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.0491,0.0,0
coins_and_bills__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,4,0.14266,0.028435,0
coins_and_bills__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.03061,0.0,0
coins_and_bills__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.15453,0.01277,0
coins_and_bills__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.06401,0.01039,0
cold_drinks__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.01028,0.0,0
cold_drinks__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cold_drinks__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
cold_drinks__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cold_drinks__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.14937,0.0,0
cold_drinks__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
cold_drinks__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.04282,0.0,0
cold_drinks__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.04304,0.0,0
cold_drinks__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cold_drinks__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
cold_drinks__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
cold_drinks__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
cold_drinks__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.01282,0.0,0
cold_drinks__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.02821,0.0,0
cold_drinks__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
cold_places__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01786,0.0,0
cold_places__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cold_places__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.0334,0.0,0
cold_places__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cold_places__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.0102,0.0,0
cold_places__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cold_places__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.0285,0.0,0
cold_places__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02041,0.0,0
cold_places__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.07298,0.0,0
cold_places__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.02551,0.0,0
cold_places__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cold_places__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
cold_places__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.09172,0.0,0
cold_things__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.10328,0.005155,0
cold_things__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.15424,0.0,0
cold_things__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.10217,0.0,0
cold_things__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.25697,0.0,0
cold_things__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01031,0.0,0
cold_things__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cold_things__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
cold_things__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.1249,0.0,0
cold_things__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.09172,0.0,0
cold_things__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03599,0.0,0
